timestamp,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,is_anomaly
2024-01-04 06:00:00,23.52992615657042,28.663504560173,33.35920928439854,43.349952119658475,44.08817458676647,0
2024-01-04 07:00:00,22.31532018628763,27.78920803132396,33.22826008957555,43.26753178264617,43.37541283527032,0
2024-01-04 08:00:00,22.826328800186946,28.86049627858898,33.07361124856119,43.035047247635035,43.19654435727918,0
2024-01-04 09:00:00,22.564309631927177,26.731932055624583,32.095219696141285,43.330549556940326,41.436905666028835,0
2024-01-04 10:00:00,22.42941130995366,26.827294347189152,30.24337175879711,42.23950275417438,41.16560319462992,0
2024-01-04 11:00:00,20.633608565138427,26.676171027882145,31.4891281750988,41.385604475663406,41.21822150983057,0
2024-01-04 12:00:00,19.637757398973452,25.34154908005195,30.93934867400132,40.79672555314692,40.12258789874821,0
2024-01-04 13:00:00,18.940386204772558,24.279101582810718,28.885064796761974,39.40268413644716,39.33563531986352,0
2024-01-04 14:00:00,18.851245172108232,22.90930228977625,27.86021742879781,39.223291778513364,38.41060144009588,0
2024-01-04 15:00:00,17.862630609498634,22.00737046038494,27.62970479347368,38.471357135465794,37.695709605878044,0
2024-01-04 16:00:00,16.882963554850864,22.532868711193178,27.054091714869998,38.548217154501614,37.19930898097378,0
2024-01-04 17:00:00,17.031537473808687,22.52797737763948,27.27266304583349,38.78402286329562,36.24688616511961,0
2024-01-04 18:00:00,16.648501407211437,21.380537637298332,26.627282353359934,38.69598736180248,36.48549914636495,0
2024-01-04 19:00:00,17.11441147664924,21.06055822757462,26.233777566197205,39.219615316846166,36.00803666566838,0
2024-01-04 20:00:00,16.50739149334624,20.629333325010407,26.199213315005892,32.37540594893322,36.54861981191579,0
2024-01-04 21:00:00,17.100795109696183,21.7742437611638,27.697443275404904,32.00032782553588,37.862578687597335,0
2024-01-04 22:00:00,17.62026857517118,22.75949423048774,28.116078272319385,32.82585835211412,37.725946496488476,0
2024-01-04 23:00:00,17.73950609246195,24.270825186946375,29.001543505573917,33.4549855194173,38.769183304168415,0
2024-01-05 00:00:00,19.328297460777215,24.51680416836141,28.69614394688438,33.10471098088399,39.23788459930121,0
2024-01-05 01:00:00,37.23068158118875,35.04467998527961,50.44020593469227,34.2817949607916,55.222588677746806,1
2024-01-05 02:00:00,20.551561628811278,25.34894506983948,29.67715764696143,35.465361561914484,40.044720547185825,0
2024-01-05 03:00:00,20.98946757433644,25.815178282396037,31.46156165172476,36.020312923453616,40.90673331481934,0
2024-01-05 04:00:00,20.81375572470092,27.224264894480108,30.56664971212767,36.77760362282871,41.61303031871639,0
2024-01-05 05:00:00,21.550319496842576,26.86101142860445,31.365476467376023,36.992462972993174,42.050718880287384,0
2024-01-05 06:00:00,21.6326682385292,25.752725150832074,32.584536962016564,35.91867924574272,41.86519392907123,0
2024-01-05 07:00:00,21.243569172215206,26.307937982877394,32.06038993406401,36.90400617405478,41.96944796579887,0
2024-01-05 08:00:00,21.209093080498526,25.86062792044572,31.016625728587943,36.37902953955841,40.52965088505167,0
2024-01-05 09:00:00,20.96163746011886,25.486480027122862,37.598812763597365,36.07129862253391,33.56728197489527,1
2024-01-05 10:00:00,21.029994507475667,25.368356887012943,30.137212612288124,35.620334350691195,39.522773386519425,0
2024-01-05 11:00:00,19.40130794596764,24.260296598654595,29.57108953493208,34.24257755315773,39.805771348130726,0
2024-01-05 12:00:00,18.619117630965377,23.451909732102166,29.116132126945345,34.11313655409404,38.74154535731042,0
2024-01-05 13:00:00,17.63162979782108,23.325589336366782,27.440735753399917,32.22415252875765,36.733757974631686,0
2024-01-05 14:00:00,15.943142344268542,21.55429740702472,26.09663542017446,31.429658891731947,37.27100936401052,0
2024-01-05 15:00:00,16.227479870814236,22.17283657148252,26.319221122063226,31.45512290360661,36.738285478455296,0
2024-01-05 16:00:00,15.75599368660838,20.39022478595232,25.497163162883666,30.541494808985274,36.35481781181082,0
2024-01-05 17:00:00,16.622118440931274,20.43509648299492,24.740180532314408,30.521313666998118,35.00619824263562,0
2024-01-05 18:00:00,15.158887482374656,20.114466167063835,25.403902422421616,31.251559024687467,35.34477338580048,0
2024-01-05 19:00:00,15.477377431134709,20.388313326718382,25.22004688292151,30.52335129671989,35.673828451492255,0
2024-01-05 20:00:00,15.580826207085712,20.8204780894749,25.751438195173233,30.70426686137039,35.96634552564437,0
2024-01-05 21:00:00,15.465079827598911,21.266336466453115,25.602196746315087,30.614808657082754,36.25417922734016,0
2024-01-05 22:00:00,17.21927169627529,21.271301623707487,26.891215554180526,30.797870385705604,36.434542167289464,0
2024-01-05 23:00:00,33.51448563426513,40.7192474925947,36.95732353601744,42.622161752838316,50.88770327398517,1
2024-01-06 00:00:00,18.50566614975792,24.361736071689254,27.69628448138811,33.6435852995405,38.60706015964366,0
2024-01-06 01:00:00,18.41713651204868,23.62983806964577,28.75037312390241,33.71036123591571,38.79469108639775,0
2024-01-06 02:00:00,20.28474160362785,24.932950667495792,30.454253655639658,34.784075697762475,39.19156704613926,0
2024-01-06 03:00:00,19.49447654299207,24.391581419126613,30.58781475866246,35.908650710747494,39.83145040478913,0
2024-01-06 04:00:00,20.959103364511147,25.525868457658675,31.204271069744905,36.36643297422619,41.34808367527712,0
2024-01-06 05:00:00,22.056910132820462,25.89808262792425,31.670220836587045,36.17609026371636,41.437021512374685,0
2024-01-06 06:00:00,20.56773813806472,26.29941383559398,32.8644223685355,36.14805953995874,41.05298640927005,0
2024-01-06 07:00:00,20.67953355512408,41.34972092761599,46.76297128263203,35.203365895423936,60.58203980004559,1
2024-01-06 08:00:00,20.717500700174842,25.75074532417019,31.37787547919595,35.35257769554256,39.783581637203184,0
2024-01-06 09:00:00,19.94666454736013,24.623531646734282,30.7047200016192,35.05802447040919,40.15620182222918,0
2024-01-06 10:00:00,18.812013132666742,24.74951770379727,30.08536109985357,34.16117904248273,38.99178727092272,0
2024-01-06 11:00:00,18.911112226899064,23.35866614107697,29.763950548516142,34.00105737097243,38.95633047774193,0
2024-01-06 12:00:00,17.58499891943336,22.68840942833362,27.906494260804173,34.07197486803947,38.70877439967713,0
2024-01-06 13:00:00,17.594994078096967,22.221384057582743,27.108855350811186,33.117078659110184,36.86797208629316,0
2024-01-06 14:00:00,16.19614897198089,33.8283087743703,41.82897112303684,46.3862459598118,36.77515446929181,1
2024-01-06 15:00:00,16.833386949007462,20.820652523131017,25.967069860537748,31.448136782511106,36.557309627503656,0
2024-01-06 16:00:00,15.216556445870223,20.011495207766686,25.767433518537427,30.24388093436028,35.71833078967447,0
2024-01-06 17:00:00,15.176574101975072,19.421019634228546,26.118979252604415,31.06964953541231,35.075613379152784,0
2024-01-06 18:00:00,15.673827773570066,20.77604769109991,25.027995803532093,29.486085866912642,35.272262367521286,0
2024-01-06 19:00:00,14.788066526601666,19.755474338406678,25.251159203521777,30.859912765361727,35.88212304093258,0
2024-01-06 20:00:00,15.85360994907994,20.650539537973884,25.827035483541163,30.987674836877765,35.871168911726606,0
2024-01-06 21:00:00,16.909309685830063,21.63218384943574,26.141579095676263,30.877808615311636,36.25405301740868,0
2024-01-06 22:00:00,16.114787934797473,21.611057500820067,25.961526638071344,31.81413617370912,37.4966011151839,0
2024-01-06 23:00:00,17.778171385140315,22.273271506001397,27.395790634524694,32.11872810429613,37.943313390849376,0
2024-01-07 00:00:00,18.63828563290822,23.62146328011772,28.85203085690276,32.962524211882894,37.90689302130904,0
2024-01-07 01:00:00,19.72393237563038,24.891987851105302,30.05179431520805,33.537493939429766,39.64872727073273,0
2024-01-07 02:00:00,19.48842820163136,24.52224592452717,29.52959427330154,35.49066050817076,40.58168293446154,0
2024-01-07 03:00:00,20.12038582537949,25.705540215912908,30.200972932306207,36.38328661663496,40.16195593837788,0
2024-01-07 04:00:00,21.57270891936,25.445490839067887,31.326855037910217,35.23083420464483,40.17736838861823,0
2024-01-07 05:00:00,21.81620244367263,26.47110960521494,30.62991257461712,37.58686286513179,41.14674377266686,0
2024-01-07 06:00:00,21.953274322205548,26.845130239301646,31.605542795539044,36.82202377871418,41.776778053190796,0
2024-01-07 07:00:00,21.95886876322377,26.358332337597748,30.917623628699587,36.9305712609137,42.29053883099925,0
2024-01-07 08:00:00,21.207431335196908,26.31894777907354,32.23197434590738,35.811237278193616,41.10196767889459,0
2024-01-07 09:00:00,21.249890689874555,25.429650457140326,30.74909826411885,36.794176716376484,41.41132397462128,0
2024-01-07 10:00:00,20.72354393741942,25.61554700646083,31.403424793939596,35.67713274735349,39.13081713337917,0
2024-01-07 11:00:00,19.562251920523327,25.447274753978085,30.47618830626568,35.48884074942217,40.009580989716554,0
2024-01-07 12:00:00,20.143127578117355,23.661668387659745,28.88708167369627,34.82066948286885,39.00687009560226,0
2024-01-07 13:00:00,18.739183127293938,23.190930783561853,27.966286848415006,34.16970387819868,39.551566057657745,0
2024-01-07 14:00:00,17.252674103455973,23.099598975284387,27.7515529774735,32.5241854641312,36.90228270844097,0
2024-01-07 15:00:00,17.625906287642017,22.903674842986472,27.245306171196003,32.1936484793785,37.290378741922986,0
2024-01-07 16:00:00,16.405080605511298,21.14582653452049,27.065494912601157,31.586570403260193,35.94331076481274,0
2024-01-07 17:00:00,17.058634783604063,21.580700113024864,26.276820836967747,32.11264071310348,36.39023861515162,0
2024-01-07 18:00:00,17.215264022401154,21.777531644057216,27.009163669658555,31.802410847579324,35.78538875009547,0
2024-01-07 19:00:00,16.401566298446195,21.760879262307625,26.944571485121998,32.34647988962867,37.96230182766746,0
2024-01-07 20:00:00,17.667535521736564,20.947451423675858,27.01564987875647,32.74221685864302,37.00807352308391,0
2024-01-07 21:00:00,17.94364941852706,22.987803959713194,27.3812386273498,31.87362920958936,37.6317442084038,0
2024-01-07 22:00:00,18.84457819365449,24.193216289202564,28.3411056221079,34.10893317893417,38.412181251104585,0
2024-01-07 23:00:00,1.1734574547701406,10.324359081731423,15.163076197420619,17.300567597420482,28.349458123317817,1
2024-01-08 00:00:00,19.961314342838644,24.568455374192947,30.113227748281872,34.89939595924733,40.61162776767046,0
2024-01-08 01:00:00,20.558879892526555,25.67918435152316,30.978467317315257,36.11064435797011,41.25584504744847,0
2024-01-08 02:00:00,21.289711473210176,27.619425221850733,31.865322329761106,36.67263390223158,42.193437869358824,0
2024-01-08 03:00:00,22.022852704138618,27.885739117051617,33.31387905145726,37.73878568593692,41.82177690560319,0
2024-01-08 04:00:00,22.943618489858697,28.30218265375791,32.91594698471596,37.7964711542133,43.549826952187765,0
2024-01-08 05:00:00,23.526685331466442,28.53431563582531,33.85840827762036,38.59557296464267,43.866029983721276,0
2024-01-08 06:00:00,23.670395968447725,28.20148201268723,33.646844267270566,38.56570322111239,43.415854051287305,0
2024-01-08 07:00:00,23.91651594446535,28.40263872961945,33.383802168998116,38.28682736819969,43.950434857719124,0
2024-01-08 08:00:00,23.282096306994173,28.236633993215964,33.2160157260796,38.37066348350625,43.41193117270236,0
2024-01-08 09:00:00,23.597154356933714,28.14517447638728,32.84097411377103,39.22362210509944,42.07338755228457,0
2024-01-08 10:00:00,22.187362533003906,28.074150396756337,32.45957480348699,36.976922634710036,42.22828799866686,0
2024-01-08 11:00:00,23.025834718136945,27.2249192032387,31.18608975223265,36.54077833921134,41.424995115952306,0
2024-01-08 12:00:00,21.270610153017707,25.24808430123718,30.225106287412718,35.62372027931868,41.00048612315914,0
2024-01-08 13:00:00,39.5433176307891,40.344739524361735,45.8694837517649,51.734245619826005,51.22596760581304,1
2024-01-08 14:00:00,19.055562851879543,24.959390773494047,30.04007101720073,34.99889627760278,38.77033843314483,0
2024-01-08 15:00:00,19.275489168007713,24.343683125458437,29.40707087678752,34.39219419020416,38.81246400636591,0
2024-01-08 16:00:00,18.508841713031103,23.30595622400032,28.698059114972263,33.61764135403337,38.20965438921335,0
2024-01-08 17:00:00,18.73937239025094,24.839426751089075,28.765984456931537,33.89552043583945,37.99292649054954,0
2024-01-08 18:00:00,18.57660771693433,22.701446623482,28.69670341765613,33.73671055239471,37.92843438023077,0
2024-01-08 19:00:00,18.4638922382957,22.95871247129111,28.894121374101612,33.41913960161103,38.53439187236435,0
2024-01-08 20:00:00,18.432881806094414,23.973076205759405,28.42650825445756,33.08934629423152,39.11786639154729,0
2024-01-08 21:00:00,18.629979057415614,25.445804197240474,28.83892677118123,34.80229417373305,39.56156514920331,0
2024-01-08 22:00:00,19.837855768576244,24.64301581925767,29.86682862123362,35.14594555511074,40.15394734838934,0
2024-01-08 23:00:00,21.263195259100165,25.702081679114933,30.8263038071671,35.84610759378872,41.14586810585124,0
2024-01-09 00:00:00,21.76671943796125,27.198319402403996,31.538712002330005,36.42664855589129,42.84983563265134,0
2024-01-09 01:00:00,21.85929295645,27.473231268362127,31.54381718013705,37.854486820364144,42.55010805296293,0
2024-01-09 02:00:00,23.336077712527665,28.082185322336926,34.11033355566964,38.42373537581632,43.76005645100871,0
2024-01-09 03:00:00,24.104937182855714,29.195094943934656,33.77525549854843,38.79386447159015,44.39437021027689,0
2024-01-09 04:00:00,23.98620810180172,29.564395815017082,34.51448902819076,38.81540954629283,45.317033901417595,0
2024-01-09 05:00:00,24.84138066983428,30.27973750967991,35.38679261224304,40.29848266780155,45.044777549336544,0
2024-01-09 06:00:00,24.930051996017934,30.546682081327617,33.728461502034335,40.20340024837288,44.47878954630797,0
2024-01-09 07:00:00,24.258926792686946,29.98391347160494,34.5745650056464,39.958113391575054,44.982852902113194,0
2024-01-09 08:00:00,24.738727389815963,29.705700072330977,34.36627507285191,38.23144671208482,44.685403081350586,0
2024-01-09 09:00:00,24.389989318365604,29.216652546324553,33.94144203245616,39.09064992662345,44.51718835957537,0
2024-01-09 10:00:00,24.053681334170022,28.756720990907027,33.42541241722541,38.39155386084455,43.07545737783267,0
2024-01-09 11:00:00,23.336719964918252,27.837404257836532,33.53338633812323,37.500571096373626,43.442979475880605,0
2024-01-09 12:00:00,21.36303134140522,27.05156178422262,32.38859546324738,37.4289836646659,42.05448459995382,0
2024-01-09 13:00:00,20.822273542226565,26.88949962259775,31.77020369649854,36.64861607926776,41.710875689149994,0
2024-01-09 14:00:00,14.647490877491455,26.33873004365789,30.60423208938583,35.799084312076566,46.299972537343606,1
2024-01-09 15:00:00,20.22650740271807,24.215837954945258,29.269927904189217,35.48855988464584,40.03090981642197,0
2024-01-09 16:00:00,19.75786562720217,24.50535235991943,28.460493266476146,33.98919252703222,39.61726998929103,0
2024-01-09 17:00:00,21.131700127082055,23.86098716503208,28.440630520138882,33.97850735337004,39.541330387445306,0
2024-01-09 18:00:00,19.39045575639669,23.94952476780707,29.284893353133118,34.142406632643,40.08433789808581,0
2024-01-09 19:00:00,19.774117301854996,24.407592586632358,29.222219338113515,33.89533347215074,38.19764578935022,0
2024-01-09 20:00:00,19.979342865815752,24.837061169840386,29.397260160291147,34.86592659492092,39.772343458531175,0
2024-01-09 21:00:00,20.29831035294485,24.91655150548628,29.788326273921882,34.71151430322611,39.994598625292326,0
2024-01-09 22:00:00,20.427037731200176,24.628002186158948,31.590533141241725,36.23385735574373,40.49611906991805,0
2024-01-09 23:00:00,21.675671172480744,25.81366377194602,30.884734766745872,35.830606861359016,40.114547450670344,0
2024-01-10 00:00:00,21.671454018174966,27.506116460543833,32.52177635350178,38.12385845019405,42.34797046607125,0
2024-01-10 01:00:00,22.698410335600776,26.446606427953316,32.817776106981285,38.831468316771996,42.75433432053013,0
2024-01-10 02:00:00,23.277474738747824,29.113870088503376,33.48968675676937,38.472779939504704,43.10294227882419,0
2024-01-10 03:00:00,24.15953502496465,29.37921295059376,34.70691672957986,39.691683180734366,44.13983794163023,0
2024-01-10 04:00:00,25.72716399307859,30.22792275050685,35.301099901087554,39.36962067948754,44.4234395942094,0
2024-01-10 05:00:00,23.907780445416392,29.742128448271785,34.72163831326984,40.34805629082794,43.97021645820319,0
2024-01-10 06:00:00,25.256078932102206,28.882246124903496,35.31255019653602,39.82495967118656,44.95704119649401,0
2024-01-10 07:00:00,23.97116148139671,29.992700737744784,34.959465098066566,39.134799467737295,45.067556181841546,0
2024-01-10 08:00:00,24.206172287147595,30.079464782061486,34.44585678944727,37.67572912620286,44.167521512701946,0
2024-01-10 09:00:00,24.471755291625016,29.389640895898044,34.02940746446985,38.79292327010603,44.05813640948389,0
2024-01-10 10:00:00,16.767299306717433,35.08931191662227,32.92148444233969,38.40502010410476,43.319544837042194,1
2024-01-10 11:00:00,38.40191923132274,46.36242972359865,32.34611434931049,38.16432225899414,55.541165753616795,1
2024-01-10 12:00:00,21.320022511446208,26.41125623168623,31.38735672619984,36.69598688215188,41.62582816924184,0
2024-01-10 13:00:00,21.193796636595813,25.444364530033788,31.304686120342936,36.35545282948726,41.25454368170858,0
2024-01-10 14:00:00,19.715931928951186,25.55880953039968,30.033514687039222,34.85414447119899,39.92443886690033,0
2024-01-10 15:00:00,19.51663406475956,23.80963861433599,28.759547757661053,34.23976528520285,40.392065750716164,0
2024-01-10 16:00:00,18.901066785300547,23.43137265005783,28.516562253767095,34.40529870661294,38.6598600660287,0
2024-01-10 17:00:00,18.197508821051247,22.971296178117964,26.923676672248064,32.29097175251952,38.180809432688,0
2024-01-10 18:00:00,19.435963349550246,22.61886754323806,28.11674500394651,33.37048321933904,38.31374524516561,0
2024-01-10 19:00:00,18.72433415461392,23.480581789376217,28.42619717600349,33.20739396867698,38.04336519069963,0
2024-01-10 20:00:00,17.63400441262524,24.227327230195034,28.57850778152056,34.326881308380194,38.022247489007135,0
2024-01-10 21:00:00,19.15448281804085,23.968817282533504,30.05133283642183,33.797132513166225,39.42505683778507,0
2024-01-10 22:00:00,19.288118668805915,23.866138000908027,29.90646492164763,34.87730438597515,38.08768754434776,0
2024-01-10 23:00:00,20.703808739831782,25.697564342304684,30.542817998978247,35.738350557101015,39.91882539443397,0
2024-01-11 00:00:00,20.591519110218858,26.830630356452694,30.166144962150067,43.40932090848969,33.42232686579381,1
2024-01-11 01:00:00,21.639385014418718,26.37363207307887,31.5144322080936,36.62706808101521,41.76783793524909,0
2024-01-11 02:00:00,22.604187789433137,27.11241701658405,32.10836274628106,37.13587593289994,41.257136315077304,0
2024-01-11 03:00:00,23.33626821577016,28.1612209337268,32.5103500192811,38.3765372420999,43.17731604115756,0
2024-01-11 04:00:00,22.709450557867353,29.120535635287766,32.90965842863857,38.64713968180134,43.637643724809,0
2024-01-11 05:00:00,23.370677202376893,28.278010747434752,32.63386634332655,38.42132680526778,42.72161879767983,0
2024-01-11 06:00:00,23.330581513562272,27.90182927864365,32.930127566802085,38.04435014393473,43.663355520559215,0
2024-01-11 07:00:00,23.066448428141303,28.70882234756436,33.83015974581063,38.9121863924382,43.651142686338254,0
2024-01-11 08:00:00,23.902900265086345,28.419707181516948,32.9487157989492,37.986346756646405,43.490323332153885,0
2024-01-11 09:00:00,22.672252602491884,27.47282747222902,32.216560537874244,36.66057346417768,41.735297078703184,0
2024-01-11 10:00:00,21.14403071125546,26.495406058594256,31.77176702109663,36.00828248893802,40.96967536717136,0
2024-01-11 11:00:00,21.435683048642705,26.47394144061134,31.560447414465894,36.19556879015181,41.72807668595037,0
2024-01-11 12:00:00,21.18709069976644,25.390030603534104,30.128117861698016,34.48810950487737,39.71506774860032,0
